level_0,index,tourney_name,surface,tourney_date,player_id,age,opponent_id,score,round,ace,df,svpt,1stIn,1stWon,2ndWon,svGms,bpSaved,bpFaced,result,1stIn(%),1stWon(%),2ndWon(%)
11104,11104,Roland Garros,Clay,20080525,104745,21.9,103813,6-1 6-3 6-1,R32,3,1,78,55,40,11,12,7,8,1,71,73,50
11112,11112,Roland Garros,Clay,20080525,104745,21.9,104269,6-1 6-0 6-2,R16,1,1,69,44,30,15,11,3,5,1,64,68,62
11116,11116,Roland Garros,Clay,20080525,104745,21.9,104597,6-1 6-1 6-1,QF,1,1,65,44,36,11,10,5,5,1,68,82,55
11118,11118,Roland Garros,Clay,20080525,104745,21.9,104925,6-4 6-2 7-6(3),SF,0,0,98,71,47,19,15,4,6,1,72,66,70
11119,11119,Roland Garros,Clay,20080525,104745,21.9,103819,6-1 6-3 6-0,F,0,0,67,50,35,11,11,3,4,1,75,70,65
11214,11214,Wimbledon,Grass,20080623,104745,22,104676,6-4 6-4 7-6(0),R128,17,4,87,65,57,11,16,0,0,1,75,88,61
11246,11246,Wimbledon,Grass,20080623,104745,22,105208,5-7 6-2 7-6(2) 6-3,R64,4,1,122,81,65,25,21,1,2,1,66,80,62
11262,11262,Wimbledon,Grass,20080623,104745,22,103017,7-6(3) 6-2 6-3,R32,5,1,87,68,51,13,15,1,2,1,78,75,72
11270,11270,Wimbledon,Grass,20080623,104745,22,104022,6-3 6-3 6-1,R16,3,1,70,49,38,13,13,3,4,1,70,78,65
11274,11274,Wimbledon,Grass,20080623,104745,22,104918,6-3 6-2 6-4,QF,4,1,66,41,36,20,14,0,0,1,62,88,83
11276,11276,Wimbledon,Grass,20080623,104745,22,102783,6-1 7-6(3) 6-4,SF,6,1,75,60,49,10,14,1,2,1,80,82,71
11277,11277,Wimbledon,Grass,20080623,104745,22,103819,6-4 6-4 6-7(5) 6-7(8) 9-7,F,6,3,218,160,111,34,30,12,13,1,73,69,62
11278,11278,US Open,Hard,20080825,104745,22.2,103451,7-6(4) 6-3 7-6(4),R128,7,2,107,77,58,19,17,2,3,1,72,75,68
11342,11342,US Open,Hard,20080825,104745,22.2,104281,6-1 6-2 6-4,R64,1,3,67,47,38,12,13,0,1,1,70,81,71
11374,11374,US Open,Hard,20080825,104745,22.2,104678,6-4 6-3 6-0,R32,5,3,75,49,34,17,13,2,3,1,65,69,74
11390,11390,US Open,Hard,20080825,104745,22.2,105023,6-2 5-7 7-6(2) 6-3,R16,5,6,134,89,64,22,21,12,16,1,66,72,56
11398,11398,US Open,Hard,20080825,104745,22.2,103888,3-6 6-1 6-4 6-2,QF,3,0,94,68,50,18,17,0,1,1,72,74,69
11529,11529,Australian Open,Hard,20080114,104745,21.6,104678,7-6(3) 7-5 6-1,R128,4,4,95,58,39,28,16,3,5,1,61,67,85
11561,11561,Australian Open,Hard,20080114,104745,21.6,103722,6-0 6-2 6-2,R64,9,1,67,48,37,8,11,1,3,1,72,77,44
11577,11577,Australian Open,Hard,20080114,104745,21.6,104468,7-5 6-2 6-3,R32,7,1,86,51,38,22,14,5,6,1,59,75,65
11585,11585,Australian Open,Hard,20080114,104745,21.6,103908,6-4 3-0 RET,R16,3,1,29,27,24,0,6,0,0,1,93,89,0
11589,11589,Australian Open,Hard,20080114,104745,21.6,103813,7-5 6-3 6-1,QF,5,5,92,55,43,18,14,7,8,1,60,78,56
11780,11780,Chennai,Hard,20071231,104745,21.5,104515,6-2 6-4,R32,2,0,59,35,21,14,9,1,4,1,59,60,58
11796,11796,Chennai,Hard,20071231,104745,21.5,104330,6-2 6-1,R16,4,0,45,32,24,11,8,2,2,1,71,75,85
11804,11804,Chennai,Hard,20071231,104745,21.5,104198,6-3 6-2,QF,1,0,45,30,24,12,9,0,0,1,67,80,80
11808,11808,Chennai,Hard,20071231,104745,21.5,102845,6-7(3) 7-6(8) 7-6(1),SF,4,1,121,81,58,27,18,2,4,1,67,72,69
11842,11842,Beijing Olympics,Hard,20080811,104745,22.1,103808,6-2 3-6 6-2,R64,4,1,63,40,33,13,12,2,3,1,63,82,59
11858,11858,Beijing Olympics,Hard,20080811,104745,22.1,103720,6-1 6-2,R32,4,2,56,38,25,11,8,5,6,1,68,66,69
11866,11866,Beijing Olympics,Hard,20080811,104745,22.1,104214,6-4 6-2,R16,4,0,55,37,28,11,9,4,4,1,67,76,61
11870,11870,Beijing Olympics,Hard,20080811,104745,22.1,103781,6-0 6-4,QF,0,0,38,24,17,12,8,0,1,1,63,71,86
11872,11872,Beijing Olympics,Hard,20080811,104745,22.1,104925,6-4 1-6 6-4,SF,3,1,75,54,33,14,13,1,4,1,72,61,70
11873,11873,Beijing Olympics,Hard,20080811,104745,22.1,103602,6-3 7-6(2) 6-3,F,4,3,87,63,54,15,16,4,4,1,72,86,71
11898,11898,Madrid Masters,Clay,20090510,104745,22.9,103781,6-3 6-1,R32,1,0,41,24,21,11,8,0,0,1,59,88,65
11920,11920,Madrid Masters,Clay,20090510,104745,22.9,104269,6-4 7-5,QF,1,1,76,59,37,10,11,3,5,1,78,63,62
11924,11924,Madrid Masters,Clay,20090510,104745,22.9,104925,3-6 7-6(5) 7-6(9),SF,4,4,133,101,72,16,16,6,8,1,76,71,57
12500,12500,Paris Masters,Hard,20091108,104745,23.4,104597,3-6 7-6(2) 7-5,R32,9,4,110,65,40,24,16,6,12,1,59,62,59
12508,12508,Paris Masters,Hard,20091108,104745,23.4,103990,6-3 3-6 7-5,R16,5,2,89,64,45,16,15,4,6,1,72,70,70
12512,12512,Paris Masters,Hard,20091108,104745,23.4,104542,7-5 7-5,QF,7,0,74,54,39,15,12,6,6,1,73,72,75
12641,12641,Miami Masters,Hard,20090325,104745,22.8,104559,6-2 6-2,R64,3,0,41,26,21,9,8,2,3,1,63,81,60
12673,12673,Miami Masters,Hard,20090325,104745,22.8,104523,7-5 6-3,R32,5,1,58,41,31,7,10,4,6,1,71,76,44
12689,12689,Miami Masters,Hard,20090325,104745,22.8,104527,7-6(2) 7-6(4),R16,0,0,83,54,40,19,12,4,5,1,65,74,66
12736,12736,Indian Wells Masters,Hard,20090312,104745,22.7,103582,6-2 6-1,R64,0,1,33,16,13,15,7,0,0,1,48,81,94
12768,12768,Indian Wells Masters,Hard,20090312,104745,22.7,104098,6-3 6-3,R32,3,3,52,30,27,11,9,1,1,1,58,90,58
12784,12784,Indian Wells Masters,Hard,20090312,104745,22.7,103900,3-6 7-6(5) 6-0,R16,1,1,93,62,39,19,13,11,14,1,67,63,63
12792,12792,Indian Wells Masters,Hard,20090312,104745,22.7,105223,6-2 6-4,QF,2,1,62,44,32,9,9,4,5,1,71,73,53
12796,12796,Indian Wells Masters,Hard,20090312,104745,22.7,104053,6-4 7-6(4),SF,5,2,75,50,37,12,11,3,5,1,67,74,52
12798,12798,Indian Wells Masters,Hard,20090312,104745,22.7,104918,6-1 6-2,F,0,1,43,26,21,11,8,0,0,1,60,81,69
12799,12799,Rotterdam,Hard,20090209,104745,22.6,104620,4-6 6-2 7-5,R32,9,2,81,50,41,18,15,0,1,1,62,82,62
12815,12815,Rotterdam,Hard,20090209,104745,22.6,105777,7-5 3-6 6-2,R16,3,1,84,51,37,22,14,7,9,1,61,73,69
12823,12823,Rotterdam,Hard,20090209,104745,22.6,104542,6-4 6-7(5) 6-4,QF,4,2,94,63,48,20,16,1,2,1,67,76,69
12827,12827,Rotterdam,Hard,20090209,104745,22.6,104792,6-4 6-4,SF,1,1,63,45,35,8,10,6,7,1,71,78,47
12854,12854,Monte Carlo Masters,Clay,20090412,104745,22.8,103428,6-2 6-3,R32,2,3,55,31,22,13,9,5,7,1,56,71,62
12870,12870,Monte Carlo Masters,Clay,20090412,104745,22.8,102839,6-3 6-0,R16,1,1,43,30,18,6,7,2,4,1,70,60,50
12878,12878,Monte Carlo Masters,Clay,20090412,104745,22.8,103344,6-3 6-3,QF,2,1,52,37,29,7,9,0,1,1,71,78,50
12882,12882,Monte Carlo Masters,Clay,20090412,104745,22.8,104918,6-2 7-6(4),SF,0,1,65,40,27,14,10,2,4,1,62,68,58
12884,12884,Monte Carlo Masters,Clay,20090412,104745,22.8,104925,6-3 2-6 6-1,F,2,1,87,57,35,14,12,6,11,1,66,61,48
12955,12955,Rome Masters,Clay,20090427,104745,22.8,104312,6-2 6-3,R32,1,0,44,30,24,10,9,2,3,1,68,80,71
12971,12971,Rome Masters,Clay,20090427,104745,22.8,104417,6-1 6-0,R16,1,2,51,29,18,15,6,5,5,1,57,62,75
12979,12979,Rome Masters,Clay,20090427,104745,22.8,104269,6-3 6-3,QF,0,0,60,42,27,11,9,5,6,1,70,64,61
12983,12983,Rome Masters,Clay,20090427,104745,22.8,103602,6-3 6-3,SF,1,0,46,34,27,6,9,0,1,1,74,79,50
12985,12985,Rome Masters,Clay,20090427,104745,22.8,104925,7-6(2) 6-2,F,0,1,70,50,34,11,10,2,4,1,71,68,58
13102,13102,Canada Masters,Hard,20090810,104745,23.1,103970,4-3 RET,R32,0,1,34,16,10,9,3,7,8,1,47,62,53
13110,13110,Canada Masters,Hard,20090810,104745,23.1,104332,6-3 6-2,R16,2,4,54,33,27,13,9,2,2,1,61,82,76
13157,13157,Cincinnati Masters,Hard,20090816,104745,23.2,104312,7-6(4) 7-6(3),R32,8,2,88,60,45,14,12,9,10,1,68,75,54
13165,13165,Cincinnati Masters,Hard,20090816,104745,23.2,103908,7-5 6-2,R16,5,0,59,41,32,8,10,1,2,1,69,78,44
13169,13169,Cincinnati Masters,Hard,20090816,104745,23.2,104607,6-4 7-5,QF,2,1,58,41,35,11,11,0,0,1,71,85,69
13254,13254,Barcelona,Clay,20090420,104745,22.8,104523,6-2 6-2,R32,1,0,51,34,23,12,8,3,3,1,67,68,71
13270,13270,Barcelona,Clay,20090420,104745,22.8,103294,6-2 6-0,R16,3,1,40,31,21,8,7,0,0,1,78,68,100
13281,13281,Barcelona,Clay,20090420,104745,22.8,103786,6-3 6-2,SF,1,2,67,45,33,10,8,6,6,1,67,73,50
13283,13283,Barcelona,Clay,20090420,104745,22.8,103970,6-2 7-5,F,1,1,65,38,24,15,10,4,7,1,58,63,58
13406,13406,Doha,Hard,20090105,104745,22.5,102148,6-0 6-1,R32,1,0,27,20,19,5,6,0,0,1,74,95,71
13422,13422,Doha,Hard,20090105,104745,22.5,103971,6-1 6-2,R16,2,3,35,20,18,8,7,1,2,1,57,90,67
13646,13646,Shanghai Masters,Hard,20091011,104745,23.3,103484,6-2 6-7(4) 6-4,R32,6,1,85,62,48,11,15,1,3,1,73,77,50
13662,13662,Shanghai Masters,Hard,20091011,104745,23.3,103990,6-1 6-4,R16,0,2,57,42,29,9,9,1,2,1,74,69,69
13670,13670,Shanghai Masters,Hard,20091011,104745,23.3,103344,3-6 6-3 RET,QF,2,2,55,41,28,10,9,5,6,1,75,68,83
13674,13674,Shanghai Masters,Hard,20091011,104745,23.3,103852,6-1 3-0 RET,SF,1,0,24,14,12,8,5,0,0,1,58,86,80
13762,13762,Roland Garros,Clay,20090525,104745,22.9,103228,7-5 6-4 6-3,R128,3,0,82,62,42,13,15,4,7,1,76,68,65
13826,13826,Roland Garros,Clay,20090525,104745,22.9,104559,6-1 6-4 6-2,R64,2,1,77,50,37,19,13,4,4,1,65,74,73
13858,13858,Roland Garros,Clay,20090525,104745,22.9,103720,6-1 6-3 6-1,R32,7,0,66,50,38,10,12,2,3,1,76,76,62
14093,14093,US Open,Hard,20090831,104745,23.2,104755,6-2 6-2 6-3,R128,7,0,62,35,33,19,13,0,0,1,56,94,70
14133,14133,US Open,Hard,20090831,104745,23.2,103017,6-0 3-6 6-3 6-4,R64,3,1,82,51,37,26,17,1,3,1,62,73,87
14153,14153,US Open,Hard,20090831,104745,23.2,104597,7-5 6-4 6-4,R32,2,3,101,63,39,21,16,8,13,1,62,62,60
14163,14163,US Open,Hard,20090831,104745,23.2,104792,6-7(3) 6-3 6-1 6-3,R16,0,0,110,81,59,18,19,3,6,1,74,73,62
14168,14168,US Open,Hard,20090831,104745,23.2,103602,7-6(4) 7-6(2) 6-0,QF,1,0,87,65,55,16,15,2,2,1,75,85,73
14234,14234,Australian Open,Hard,20090119,104745,22.6,103294,6-0 6-2 6-2,R128,10,2,51,35,32,12,11,0,0,1,69,91,86
14297,14297,Australian Open,Hard,20090119,104745,22.6,104056,6-2 6-3 6-2,R64,3,2,77,50,37,17,12,6,6,1,65,74,68
14328,14328,Australian Open,Hard,20090119,104745,22.6,103163,6-4 6-2 6-2,R32,4,0,62,43,35,15,13,0,1,1,69,81,79
14344,14344,Australian Open,Hard,20090119,104745,22.6,103602,6-3 6-2 6-4,R16,4,0,73,49,38,15,14,5,7,1,67,78,62
14352,14352,Australian Open,Hard,20090119,104745,22.6,104468,6-2 7-5 7-5,QF,5,2,94,63,46,18,16,4,7,1,67,73,62
14356,14356,Australian Open,Hard,20090119,104745,22.6,104269,6-7(4) 6-4 7-6(2) 6-7(1) 6-4,SF,12,3,173,128,92,28,28,2,4,1,74,72,67
14358,14358,Australian Open,Hard,20090119,104745,22.6,103819,7-5 3-6 7-6(3) 3-6 6-2,F,4,4,175,112,74,30,24,13,19,1,64,66,51
14478,14478,Beijing,Hard,20091005,104745,23.3,104571,6-4 3-6 6-4,R32,2,0,85,61,43,14,15,1,3,1,72,70,58
14494,14494,Beijing,Hard,20091005,104745,23.3,103484,7-5 6-7(4) 6-3,R16,6,2,108,72,48,22,17,8,11,1,67,67,65
14502,14502,Beijing,Hard,20091005,104745,23.3,103498,6-3 6-1,QF,1,1,55,43,29,8,8,3,3,1,78,67,73
15204,15204,Monte Carlo Masters,Clay,20210412,104745,34.8,105643,6-1 6-2,R32,2,2,52,33,24,11,8,4,5,1,63,73,65
15218,15218,Monte Carlo Masters,Clay,20210412,104745,34.8,105777,6-1 6-1,R16,3,1,37,24,19,10,7,0,0,1,65,79,83
15281,15281,Rome Masters,Clay,20210510,104745,34.9,206173,7-5 6-4,R32,0,1,61,30,21,17,11,1,4,1,49,70,57
15296,15296,Rome Masters,Clay,20210510,104745,34.9,133430,3-6 6-4 7-6(3),R16,2,2,119,82,53,17,16,5,10,1,69,65,49
15304,15304,Rome Masters,Clay,20210510,104745,34.9,100644,6-3 6-4,QF,1,0,69,50,29,15,10,9,10,1,72,58,79
15308,15308,Rome Masters,Clay,20210510,104745,34.9,124187,6-4 6-4,SF,5,1,57,43,36,8,10,4,4,1,75,84,62
15310,15310,Rome Masters,Clay,20210510,104745,34.9,104925,7-5 1-6 6-3,F,3,1,96,72,47,11,14,5,8,1,75,65,48
15342,15342,Washington,Hard,20210802,104745,35.1,106058,6-2 4-6 7-6(1),R32,8,3,114,67,47,27,15,8,10,1,59,70,61
15489,15489,Barcelona,Clay,20210419,104745,34.8,125802,3-6 6-2 6-4,R32,1,2,81,50,40,16,14,1,3,1,62,80,55
15497,15497,Barcelona,Clay,20210419,104745,34.8,105453,6-0 2-6 6-2,R16,2,3,82,49,32,17,11,11,13,1,60,65,57
15501,15501,Barcelona,Clay,20210419,104745,34.8,111815,6-1 6-4,QF,4,2,57,34,24,13,9,2,3,1,60,71,62
15503,15503,Barcelona,Clay,20210419,104745,34.8,105807,6-3 6-2,SF,3,3,56,35,27,11,9,3,4,1,62,77,61
15504,15504,Barcelona,Clay,20210419,104745,34.8,126774,6-4 6-7(6) 7-5,F,2,5,122,78,54,24,17,11,13,1,64,69,62
15906,15906,Madrid Masters,Clay,20210503,104745,34.9,207989,6-1 6-2,R32,1,3,45,26,21,11,8,2,3,1,58,81,69
15914,15914,Madrid Masters,Clay,20210503,104745,34.9,200615,6-3 6-3,R16,1,0,55,35,25,12,9,5,6,1,64,71,60
15965,15965,Roland Garros,Clay,20210531,104745,34.9,200615,6-3 6-2 7-6(3),R128,7,5,93,59,48,19,15,3,4,1,63,81,66
16021,16021,Roland Garros,Clay,20210531,104745,34.9,104755,6-0 7-5 6-2,R64,3,3,77,45,38,15,13,3,4,1,58,84,52
16049,16049,Roland Garros,Clay,20210531,104745,34.9,111815,6-3 6-3 6-3,R32,3,2,76,47,37,16,14,1,3,1,62,79,59
16062,16062,Roland Garros,Clay,20210531,104745,34.9,206173,7-5 6-3 6-0,R16,4,7,83,48,39,15,14,3,7,1,58,81,54
16069,16069,Roland Garros,Clay,20210531,104745,34.9,106043,6-3 4-6 6-4 6-0,QF,6,3,91,60,44,21,18,1,4,1,66,73,75
16391,16391,Australian Open,Hard,20210208,104745,34.6,111513,6-3 6-4 6-1,R128,5,1,72,48,40,11,13,4,5,1,67,83,48
16423,16423,Australian Open,Hard,20210208,104745,34.6,111581,6-1 6-4 6-2,R64,7,3,67,51,43,9,13,0,0,1,76,84,69
16439,16439,Australian Open,Hard,20210208,104745,34.6,111815,7-5 6-2 7-5,R32,7,1,82,56,43,18,16,0,1,1,68,77,72
16446,16446,Australian Open,Hard,20210208,104745,34.6,104926,6-3 6-4 6-2,R16,6,3,72,43,33,20,14,4,6,1,60,77,77
23481,23481,Doha,Hard,20100104,104745,23.5,104620,6-3 6-3,R32,5,0,54,36,26,13,9,3,3,1,67,72,72
23489,23489,Doha,Hard,20100104,104745,23.5,103808,6-2 6-2,R16,3,1,50,32,26,9,8,0,0,1,64,81,53
23493,23493,Doha,Hard,20100104,104745,23.5,104327,6-1 2-0 RET,QF,2,0,19,12,11,5,4,0,0,1,63,92,71
23495,23495,Doha,Hard,20100104,104745,23.5,104678,6-1 6-3,SF,1,0,45,28,23,9,8,0,1,1,62,82,53
23614,23614,Australian Open,Hard,20100118,104745,23.6,103429,7-6(0) 6-1 6-4,R128,11,1,104,72,55,18,15,6,7,1,69,76,58
23646,23646,Australian Open,Hard,20100118,104745,23.6,105041,6-2 6-2 6-2,R64,1,1,64,35,25,20,12,0,1,1,55,71,71
23661,23661,Australian Open,Hard,20100118,104745,23.6,104259,6-4 6-2 2-6 7-5,R32,6,3,138,84,58,28,19,12,15,1,61,69,55
23669,23669,Australian Open,Hard,20100118,104745,23.6,103333,6-4 4-6 6-4 6-4,R16,2,2,102,72,56,22,20,1,2,1,71,78,79
24097,24097,Indian Wells Masters,Hard,20100311,104745,23.7,102783,6-4 6-4,R64,3,4,61,45,34,7,10,0,1,1,74,76,58
24114,24114,Indian Wells Masters,Hard,20100311,104745,23.7,104339,6-2 6-2,R32,5,3,37,24,23,9,8,0,0,1,65,96,90
24124,24124,Indian Wells Masters,Hard,20100311,104745,23.7,104545,7-5 3-6 6-3,R16,2,3,73,44,37,21,15,0,1,1,60,84,81
24129,24129,Indian Wells Masters,Hard,20100311,104745,23.7,104607,6-4 7-6(4),QF,3,1,70,51,36,11,11,5,7,1,73,71,61
24189,24189,Miami Masters,Hard,20100324,104745,23.8,103758,6-4 6-3,R64,2,0,49,33,25,10,9,1,2,1,67,76,62
24209,24209,Miami Masters,Hard,20100324,104745,23.8,103900,6-7(8) 6-2 6-2,R32,5,3,97,59,47,18,14,2,3,1,61,80,51
24219,24219,Miami Masters,Hard,20100324,104745,23.8,103970,7-6(5) 6-4,R16,2,1,69,41,30,17,11,5,7,1,59,73,63
24224,24224,Miami Masters,Hard,20100324,104745,23.8,104542,6-3 6-2,QF,1,2,70,51,33,12,8,8,8,1,73,65,71
24322,24322,Monte Carlo Masters,Clay,20100411,104745,23.8,105217,6-1 6-0,R32,2,1,42,24,18,12,7,3,3,1,57,75,71
24330,24330,Monte Carlo Masters,Clay,20100411,104745,23.8,103582,6-0 6-1,R16,2,1,38,27,21,8,7,0,0,1,71,78,80
24334,24334,Monte Carlo Masters,Clay,20100411,104745,23.8,103507,6-4 6-2,QF,2,0,48,32,25,9,8,0,1,1,67,78,56
24336,24336,Monte Carlo Masters,Clay,20100411,104745,23.8,103970,6-2 6-3,SF,2,2,50,35,23,8,8,2,4,1,70,66,62
24337,24337,Monte Carlo Masters,Clay,20100411,104745,23.8,104269,6-0 6-1,F,2,1,45,31,20,9,6,5,5,1,69,65,69
24421,24421,Rome Masters,Clay,20100425,104745,23.8,104259,6-1 6-3,R32,2,0,42,29,23,10,8,1,1,1,69,79,77
24434,24434,Rome Masters,Clay,20100425,104745,23.8,103812,6-3 6-2,R16,0,1,60,47,35,7,9,5,5,1,78,74,58
24441,24441,Rome Masters,Clay,20100425,104745,23.8,104527,6-4 6-1,QF,2,2,64,48,35,8,9,2,2,1,75,73,57
24444,24444,Rome Masters,Clay,20100425,104745,23.8,105208,6-4 3-6 6-4,SF,0,1,94,72,50,12,14,6,7,1,77,69,57
24446,24446,Rome Masters,Clay,20100425,104745,23.8,103970,7-5 6-2,F,3,0,55,44,34,7,10,1,1,1,80,77,64
24571,24571,Madrid Masters,Clay,20100509,104745,23.9,105238,6-4 6-3,R32,0,2,68,52,37,9,9,1,1,1,76,71,64
24579,24579,Madrid Masters,Clay,20100509,104745,23.9,104545,7-5 6-4,R16,1,0,52,34,29,15,11,0,0,1,65,85,83
24583,24583,Madrid Masters,Clay,20100509,104745,23.9,104792,6-1 6-3,QF,1,1,41,30,27,6,8,2,2,1,73,90,60
24585,24585,Madrid Masters,Clay,20100509,104745,23.9,104597,4-6 6-2 6-2,SF,1,1,70,45,35,9,13,3,6,1,64,78,38
24586,24586,Madrid Masters,Clay,20100509,104745,23.9,103819,6-4 7-6(5),F,2,2,81,59,32,14,11,8,11,1,73,54,70
24700,24700,Roland Garros,Clay,20100524,104745,23.9,105917,6-2 6-2 6-2,R128,0,0,91,62,44,15,12,9,9,1,68,71,52
24732,24732,Roland Garros,Clay,20100524,104745,23.9,104547,6-2 6-2 6-3,R64,1,2,74,59,47,7,13,5,6,1,80,80,54
24748,24748,Roland Garros,Clay,20100524,104745,23.9,103720,6-3 6-4 6-3,R32,1,1,79,60,42,10,14,3,6,1,76,70,56
24756,24756,Roland Garros,Clay,20100524,104745,23.9,105064,6-2 7-5 6-4,R16,2,0,88,65,41,15,15,5,9,1,74,63,65
24760,24760,Roland Garros,Clay,20100524,104745,23.9,104597,7-6(2) 7-6(3) 6-4,QF,4,0,111,81,59,17,17,1,2,1,73,73,57
24762,24762,Roland Garros,Clay,20100524,104745,23.9,103781,6-2 6-3 7-6(6),SF,4,4,85,65,49,11,15,1,3,1,76,75,69
24763,24763,Roland Garros,Clay,20100524,104745,23.9,104417,6-4 6-2 6-4,F,7,1,90,69,51,13,14,8,8,1,77,74,65
24819,24819,Queen's Club,Grass,20100607,104745,24,103228,6-2 6-2,R32,6,1,39,26,24,8,8,0,0,1,67,92,67
24835,24835,Queen's Club,Grass,20100607,104745,24,104797,7-6(4) 4-6 6-4,R16,2,2,107,76,50,20,16,3,6,1,71,66,69
24970,24970,Wimbledon,Grass,20100621,104745,24,105453,6-2 6-4 6-4,R128,8,3,78,54,44,13,14,2,3,1,69,81,62
25001,25001,Wimbledon,Grass,20100621,104745,24,104898,5-7 6-2 3-6 6-0 6-3,R64,5,2,107,73,62,23,22,0,2,1,68,85,72
25017,25017,Wimbledon,Grass,20100621,104745,24,104332,6-4 4-6 6-7(5) 6-2 6-3,R32,12,1,142,96,77,28,25,1,2,1,68,80,62
25025,25025,Wimbledon,Grass,20100621,104745,24,103908,6-4 6-2 6-2,R16,8,1,68,44,38,16,13,2,2,1,65,86,70
25029,25029,Wimbledon,Grass,20100621,104745,24,104417,3-6 6-3 7-6(4) 6-1,QF,12,3,126,85,59,25,19,4,7,1,67,69,66
25031,25031,Wimbledon,Grass,20100621,104745,24,104918,6-4 7-6(6) 6-4,SF,4,2,97,68,53,17,16,2,3,1,70,78,63
25032,25032,Wimbledon,Grass,20100621,104745,24,104607,6-3 7-5 6-4,F,5,3,90,62,48,18,15,4,4,1,69,77,72
25348,25348,Canada Masters,Hard,20100809,104745,24.1,104527,7-6(12) 6-3,R32,2,3,79,51,40,14,11,2,3,1,65,78,56
25364,25364,Canada Masters,Hard,20100809,104745,24.1,104731,6-2 7-6(6),R16,1,1,56,36,27,16,10,0,1,1,64,75,84
25372,25372,Canada Masters,Hard,20100809,104745,24.1,104259,3-6 6-3 6-4,QF,4,1,72,47,37,18,14,3,4,1,65,79,75
25403,25403,Cincinnati Masters,Hard,20100815,104745,24.2,103758,6-2 7-5,R32,0,1,55,36,27,10,10,1,2,1,65,75,56
25419,25419,Cincinnati Masters,Hard,20100815,104745,24.2,103898,5-7 7-6(6) 6-2,R16,5,3,108,65,47,20,16,7,12,1,60,72,50
25480,25480,US Open,Hard,20100830,104745,24.2,104559,7-6(4) 7-6(4) 6-3,R128,7,3,103,69,54,24,16,1,1,1,67,78,77
25544,25544,US Open,Hard,20100830,104745,24.2,104797,6-2 7-6(5) 7-5,R64,8,3,92,60,50,23,16,7,7,1,65,83,79
25576,25576,US Open,Hard,20100830,104745,24.2,104468,6-4 6-4 6-2,R32,6,3,76,43,39,19,14,1,1,1,57,91,63
25592,25592,US Open,Hard,20100830,104745,24.2,103852,6-3 6-4 6-4,R16,9,1,79,50,45,18,15,4,4,1,63,90,64
25600,25600,US Open,Hard,20100830,104745,24.2,104269,7-5 6-3 6-4,QF,4,0,77,51,43,18,16,0,1,1,66,84,69
25604,25604,US Open,Hard,20100830,104745,24.2,104022,6-2 6-3 6-4,SF,3,1,77,50,39,19,14,1,2,1,65,78,73
25606,25606,US Open,Hard,20100830,104745,24.2,104925,6-4 5-7 6-4 6-2,F,8,2,112,75,55,21,20,1,4,1,67,73,60
25672,25672,Bangkok,Hard,20100927,104745,24.3,105074,6-1 6-4,R16,2,0,45,26,24,13,9,0,0,1,58,92,68
25680,25680,Bangkok,Hard,20100927,104745,24.3,105062,6-2 6-3,QF,7,0,43,34,31,5,9,0,0,1,79,91,56
25744,25744,Tokyo,Hard,20101004,104745,24.3,105053,6-4 6-4,R32,4,2,71,44,33,14,10,4,4,1,62,75,56
25760,25760,Tokyo,Hard,20101004,104745,24.3,105683,6-4 6-4,R16,5,1,58,44,35,9,10,5,5,1,76,80,69
25768,25768,Tokyo,Hard,20101004,104745,24.3,104098,6-4 6-1,QF,5,1,42,22,17,14,8,0,1,1,52,77,74
25771,25771,Tokyo,Hard,20101004,104745,24.3,104678,7-6(4) 4-6 7-6(7),SF,18,3,113,70,53,25,17,2,5,1,62,76,62
25773,25773,Tokyo,Hard,20101004,104745,24.3,104792,6-1 7-5,F,1,1,51,31,28,12,10,0,0,1,61,90,63
25798,25798,Shanghai Masters,Hard,20101010,104745,24.3,104527,6-4 6-4,R32,2,0,61,39,31,13,10,3,3,1,64,79,59
26083,26083,Tour Finals,Hard,20101121,104745,24.4,104918,7-6(5) 3-6 7-6(6),SF,5,2,109,69,49,24,17,5,8,1,63,71,63
26084,26084,Tour Finals,Hard,20101121,104745,24.4,104053,3-6 7-6(5) 6-4,RR,6,4,92,53,40,23,15,2,4,1,58,75,66
26085,26085,Tour Finals,Hard,20101121,104745,24.4,104925,7-5 6-2,RR,6,0,62,33,24,18,10,4,5,1,53,73,62
26086,26086,Tour Finals,Hard,20101121,104745,24.4,104607,7-6(3) 6-1,RR,4,1,69,47,36,14,10,2,2,1,68,77,67
26104,26104,Madrid Masters,Hard,20041018,104745,18.3,102106,6-2 6-1,R64,2,4,47,27,23,9,8,5,6,1,57,85,56
26179,26179,Auckland,Hard,20040112,104745,17.6,102854,7-6(2) 6-4,R32,1,0,88,65,39,14,11,6,9,1,74,60,61
26188,26188,Auckland,Hard,20040112,104745,17.6,104339,7-6(0) 7-6(6),R16,2,2,79,54,37,18,12,5,7,1,68,69,78
26193,26193,Auckland,Hard,20040112,104745,17.6,102571,2-1 RET,QF,0,0,9,7,6,2,2,0,0,1,78,86,100
26196,26196,Auckland,Hard,20040112,104745,17.6,102562,6-1 6-3,SF,1,0,47,31,24,11,8,1,1,1,66,77,69
26389,26389,Bastad,Clay,20040705,104745,18,103181,4-6 6-4 6-3,R32,0,2,86,69,42,10,15,6,11,1,80,61,67
