level_0,index,tourney_name,surface,tourney_date,player_id,age,opponent_id,score,round,ace,df,svpt,1stIn,1stWon,2ndWon,svGms,bpSaved,bpFaced,result,1stIn(%),1stWon(%),2ndWon(%)
13514,13514,Marseille,Hard,20090216,104925,21.7,103401,7-5 6-4,R16,5,1,70,47,31,13,11,5,7,1,67,66,59
13522,13522,Marseille,Hard,20090216,104925,21.7,104999,6-3 6-3,QF,6,1,52,32,24,14,9,0,0,1,62,75,74
13575,13575,Halle,Grass,20090608,104925,22,104620,7-5 6-2,R32,8,2,61,44,33,10,10,2,2,1,72,75,67
13583,13583,Halle,Grass,20090608,104925,22,103722,5-7 7-5 6-1,R16,14,1,87,46,36,24,15,11,13,1,53,78,60
13587,13587,Halle,Grass,20090608,104925,22,103781,6-1 6-4,QF,6,1,49,37,30,5,9,1,2,1,76,81,45
13589,13589,Halle,Grass,20090608,104925,22,103694,7-6(7) 6-4,SF,10,2,73,48,39,11,11,2,3,1,66,81,48
13661,13661,Shanghai Masters,Hard,20091011,104925,22.3,104926,6-3 6-1,R32,3,1,50,29,24,10,8,3,4,1,58,83,50
13669,13669,Shanghai Masters,Hard,20091011,104925,22.3,102783,6-4 6-2,R16,5,3,48,29,22,12,9,0,1,1,60,76,75
13673,13673,Shanghai Masters,Hard,20091011,104925,22.3,104468,6-3 2-6 6-2,QF,1,5,84,52,32,14,13,4,9,1,62,62,52
13716,13716,Belgrade,Clay,20090504,104925,21.9,104386,6-2 4-6 6-0,R16,6,3,63,40,31,12,12,2,4,1,63,78,60
13724,13724,Belgrade,Clay,20090504,104925,21.9,104678,6-3 6-2,QF,2,0,49,34,26,7,9,2,3,1,69,76,47
13728,13728,Belgrade,Clay,20090504,104925,21.9,104312,4-6 6-1 6-2,SF,1,3,97,59,41,19,13,6,8,1,61,69,54
13730,13730,Belgrade,Clay,20090504,104925,21.9,103997,6-3 7-6(0),F,6,2,69,46,32,14,11,6,9,1,67,70,67
13809,13809,Roland Garros,Clay,20090525,104925,22,102839,6-3 3-1 RET,R128,1,0,42,28,23,9,7,0,0,1,67,82,64
13849,13849,Roland Garros,Clay,20090525,104925,22,104660,6-3 6-4 6-1,R64,5,2,77,53,36,15,13,3,5,1,69,68,68
13967,13967,Wimbledon,Grass,20090622,104925,22,103898,6-7(8) 7-6(1) 6-2 6-4,R128,14,4,128,87,72,20,21,3,4,1,68,83,54
14007,14007,Wimbledon,Grass,20090622,104925,22,103752,7-5 6-1 6-4,R64,13,6,97,63,40,18,15,6,10,1,65,63,64
14026,14026,Wimbledon,Grass,20090622,104925,22,103888,6-4 6-4 6-4,R32,8,1,81,51,38,23,15,0,1,1,63,75,79
14036,14036,Wimbledon,Grass,20090622,104925,22,104534,6-2 6-4 6-1,R16,11,4,72,46,37,12,13,4,6,1,64,80,55
14062,14062,US Open,Hard,20090831,104925,22.2,103344,6-3 6-1 6-3,R128,9,0,66,52,43,9,13,0,0,1,79,83,64
14118,14118,US Open,Hard,20090831,104925,22.2,104958,6-3 6-4 6-4,R64,3,0,75,46,35,23,15,1,2,1,61,76,79
14146,14146,US Open,Hard,20090831,104925,22.2,104070,6-7(2) 6-3 7-6(2) 6-4,R32,8,8,136,83,58,24,21,5,11,1,61,70,53
14160,14160,US Open,Hard,20090831,104925,22.2,103285,6-1 6-3 6-3,R16,5,3,74,46,35,16,13,2,3,1,62,76,64
14167,14167,US Open,Hard,20090831,104925,22.2,104269,7-6(2) 1-6 7-5 6-2,QF,9,4,138,93,66,23,20,10,14,1,67,71,56
14280,14280,Australian Open,Hard,20090119,104925,21.6,103521,6-2 6-3 7-5,R128,8,1,74,51,34,14,14,3,6,1,69,67,64
14320,14320,Australian Open,Hard,20090119,104925,21.6,104871,7-5 6-1 6-3,R64,7,1,75,54,41,14,14,1,2,1,72,76,70
14339,14339,Australian Open,Hard,20090119,104925,21.6,104025,6-2 4-6 6-3 7-6(4),R32,11,4,131,84,67,24,20,8,9,1,64,80,56
14349,14349,Australian Open,Hard,20090119,104925,21.6,104571,6-1 7-6(1) 6-7(5) 6-2,R16,3,3,129,81,60,27,20,4,5,1,63,74,60
14398,14398,Tour Finals,Hard,20091122,104925,22.5,103786,3-6 6-4 7-5,RR,2,4,100,63,42,20,16,5,8,1,63,67,61
14399,14399,Tour Finals,Hard,20091122,104925,22.5,104745,7-6(5) 6-3,RR,2,3,73,37,29,19,11,4,6,1,51,78,58
14493,14493,Beijing,Hard,20091005,104925,22.3,103812,6-3 7-5,R32,10,3,62,42,29,10,11,4,7,1,68,69,59
14501,14501,Beijing,Hard,20091005,104925,22.3,104678,6-3 6-0,R16,1,1,47,23,16,18,8,0,0,1,49,70,78
14505,14505,Beijing,Hard,20091005,104925,22.3,104269,6-3 1-6 6-1,QF,3,5,80,51,33,14,12,4,7,1,64,65,58
14507,14507,Beijing,Hard,20091005,104925,22.3,104417,6-3 6-3,SF,6,2,50,30,24,12,9,1,2,1,60,80,67
14508,14508,Beijing,Hard,20091005,104925,22.3,105227,6-2 7-6(4),F,2,1,74,50,33,11,10,8,11,1,68,66,48
14915,14915,Paris Masters,Hard,20211101,104925,34.4,105916,6-2 4-6 6-3,R32,3,0,78,53,41,14,14,0,2,1,68,77,56
14926,14926,Paris Masters,Hard,20211101,104925,34.4,126203,6-4 6-3,QF,8,3,47,34,25,6,10,2,5,1,72,74,60
14928,14928,Paris Masters,Hard,20211101,104925,34.4,128034,3-6 6-0 7-6(5),SF,5,3,77,43,33,21,13,1,3,1,56,77,68
14929,14929,Paris Masters,Hard,20211101,104925,34.4,106421,4-6 6-3 6-3,F,6,2,86,57,45,9,14,7,10,1,66,79,33
15215,15215,Monte Carlo Masters,Clay,20210412,104925,33.8,206173,6-4 6-2,R32,0,2,57,37,22,13,9,2,4,1,65,59,72
15295,15295,Rome Masters,Clay,20210510,104925,33.9,126203,6-3 7-6(5),R32,3,1,77,45,34,14,11,5,7,1,58,76,45
15303,15303,Rome Masters,Clay,20210510,104925,33.9,200221,6-2 6-1,R16,4,1,50,33,23,11,8,3,4,1,66,70,69
15307,15307,Rome Masters,Clay,20210510,104925,33.9,126774,4-6 7-5 7-5,QF,4,6,112,78,54,15,17,9,14,1,70,69,54
15309,15309,Rome Masters,Clay,20210510,104925,33.9,132283,6-3 6-7(5) 6-2,SF,5,2,95,66,52,17,15,6,7,1,69,79,63
15804,15804,Tour Finals,Hard,20211115,104925,34.4,134770,7-6(4) 6-2,RR,10,0,53,39,35,6,10,0,1,1,74,90,43
15805,15805,Tour Finals,Hard,20211115,104925,34.4,126094,6-3 6-2,RR,14,0,48,31,27,7,9,0,1,1,65,87,41
15806,15806,Tour Finals,Hard,20211115,104925,34.4,111815,6-2 6-1,RR,5,0,38,26,21,8,7,1,1,1,68,81,67
15941,15941,Belgrade,Clay,20210419,104925,33.9,126952,6-1 6-3,R16,2,2,39,27,22,7,8,0,1,1,69,81,70
15945,15945,Belgrade,Clay,20210419,104925,33.9,200175,6-1 6-3,QF,3,1,55,32,24,13,8,4,5,1,58,75,59
15949,15949,Roland Garros,Clay,20210531,104925,34,105815,6-2 6-4 6-2,R128,4,2,73,49,42,13,13,6,6,1,67,86,59
16013,16013,Roland Garros,Clay,20210531,104925,34,104655,6-3 6-2 6-4,R64,10,3,94,64,48,17,14,8,9,1,68,75,63
16045,16045,Roland Garros,Clay,20210531,104925,34,105575,6-1 6-4 6-1,R32,5,3,67,42,37,13,12,0,0,1,63,88,59
16061,16061,Roland Garros,Clay,20210531,104925,34,207518,6-7(7) 6-7(2) 6-1 6-0 4-0 RET,R16,11,2,132,93,70,21,21,2,4,1,70,75,57
16068,16068,Roland Garros,Clay,20210531,104925,34,126610,6-3 6-2 6-7(5) 7-5,QF,10,1,132,92,71,26,21,3,3,1,70,77,67
16072,16072,Roland Garros,Clay,20210531,104925,34,104745,3-6 6-3 7-6(4) 6-2,SF,6,3,133,85,55,24,19,10,16,1,64,65,53
16074,16074,Roland Garros,Clay,20210531,104925,34,126774,6-7(6) 2-6 6-3 6-2 6-4,F,5,3,134,91,71,23,24,5,8,1,68,78,57
16075,16075,Wimbledon,Grass,20210628,104925,34.1,207733,4-6 6-1 6-2 6-2,R128,25,1,81,63,55,12,17,2,3,1,78,87,71
16139,16139,Wimbledon,Grass,20210628,104925,34.1,104731,6-3 6-3 6-3,R64,9,1,72,46,39,18,14,0,0,1,64,85,72
16170,16170,Wimbledon,Grass,20210628,104925,34.1,106045,6-4 6-3 7-6(7),R32,8,6,92,50,44,21,16,2,4,1,54,88,58
16186,16186,Wimbledon,Grass,20210628,104925,34.1,106426,6-2 6-4 6-2,R16,9,1,67,39,36,18,13,2,2,1,58,92,67
16194,16194,Wimbledon,Grass,20210628,104925,34.1,105916,6-3 6-4 6-4,QF,4,3,93,61,50,14,15,5,6,1,66,82,48
16198,16198,Wimbledon,Grass,20210628,104925,34.1,133430,7-6(3) 7-5 7-5,SF,8,5,112,68,55,25,18,10,11,1,61,81,64
16200,16200,Wimbledon,Grass,20210628,104925,34.1,126610,6-7(4) 6-4 6-4 6-3,F,5,4,122,75,59,25,20,5,7,1,61,79,58
16201,16201,Us Open,Hard,20210830,104925,34.2,208029,6-1 6-7(5) 6-2 6-1,R128,17,7,97,62,53,17,18,1,3,1,64,85,61
16265,16265,Us Open,Hard,20210830,104925,34.2,134868,6-2 6-3 6-2,R64,13,5,72,46,37,14,13,3,4,1,64,80,67
16297,16297,Us Open,Hard,20210830,104925,34.2,105453,6-7(4) 6-3 6-3 6-2,R32,15,7,131,82,63,25,19,11,13,1,63,77,60
16313,16313,Us Open,Hard,20210830,104925,34.2,202385,1-6 6-3 6-2 6-2,R16,9,1,105,66,48,21,16,8,11,1,63,73,55
16321,16321,Us Open,Hard,20210830,104925,34.2,126610,5-7 6-2 6-2 6-3,QF,12,4,117,72,53,30,19,4,5,1,62,74,73
16325,16325,Us Open,Hard,20210830,104925,34.2,100644,4-6 6-2 6-4 4-6 6-2,SF,12,2,150,99,76,22,23,9,12,1,66,77,45
16328,16328,Australian Open,Hard,20210208,104925,33.7,104871,6-3 6-1 6-2,R128,9,1,57,43,37,11,12,0,0,1,75,86,85
16392,16392,Australian Open,Hard,20210208,104925,33.7,126207,6-3 6-7(3) 7-6(2) 6-3,R64,26,5,120,74,62,27,21,1,3,1,62,84,66
16424,16424,Australian Open,Hard,20210208,104925,33.7,126203,7-6(1) 6-4 3-6 4-6 6-2,R32,15,5,159,105,79,27,25,9,12,1,66,75,55
16440,16440,Australian Open,Hard,20210208,104925,33.7,105683,7-6(4) 4-6 6-1 6-4,R16,10,3,121,82,64,23,20,2,3,1,68,78,64
16447,16447,Australian Open,Hard,20210208,104925,33.7,100644,6-7(6) 6-2 6-4 7-6(6),QF,23,5,162,119,86,19,21,9,12,1,73,72,50
16451,16451,Australian Open,Hard,20210208,104925,33.7,106234,6-3 6-4 6-2,SF,17,2,81,55,39,16,14,3,5,1,68,71,67
16453,16453,Australian Open,Hard,20210208,104925,33.7,106421,7-5 6-2 6-2,F,3,2,78,52,38,15,14,2,4,1,67,73,62
16697,16697,Atp Cup,Hard,20210202,104925,33.7,133430,7-5 7-5,RR,1,3,63,44,35,14,12,0,0,1,70,80,88
16699,16699,Atp Cup,Hard,20210202,104925,33.7,100644,6-7(3) 6-2 7-5,RR,11,5,95,53,43,25,16,0,1,1,56,81,68
17079,17079,Belgrade 2,Clay,20210524,104925,34,121531,6-2 7-6(4),R16,6,3,70,41,29,16,10,3,5,1,59,71,62
17082,17082,Belgrade 2,Clay,20210524,104925,34,105948,6-1 6-0,QF,3,1,32,19,13,11,7,0,1,1,59,68,92
17084,17084,Belgrade 2,Clay,20210524,104925,34,105413,6-1 4-6 6-0,SF,1,1,73,47,28,18,12,7,10,1,64,60,72
17085,17085,Belgrade 2,Clay,20210524,104925,34,144684,6-4 6-3,F,2,3,49,27,19,10,10,1,5,1,55,70,53
17146,17146,Davis Cup Finals RR: SRB vs AUT,Hard,20211126,104925,34.5,110602,6-3 6-2,RR,3,0,42,26,22,14,9,0,0,1,62,85,88
17148,17148,Davis Cup Finals RR: SRB vs GER,Hard,20211127,104925,34.5,105526,6-2 6-4,RR,9,0,52,34,27,11,9,0,0,1,65,79,61
17150,17150,Davis Cup Finals SF: CRO vs SRB,Hard,20211203,104925,34.5,105227,6-4 6-2,RR,4,1,60,40,30,12,9,8,8,1,67,75,63
17162,17162,Davis Cup Finals QF: SRB vs KAZ,Hard,20211201,104925,34.5,122330,6-3 6-4,RR,4,3,53,32,29,13,10,2,2,1,60,91,72
23567,23567,Australian Open,Hard,20100118,104925,22.6,104593,7-5 6-3 6-2,R128,4,5,90,61,47,16,15,5,6,1,68,77,67
23623,23623,Australian Open,Hard,20100118,104925,22.6,103843,3-6 6-1 6-1 6-3,R64,12,9,125,79,59,15,16,14,17,1,63,75,41
23651,23651,Australian Open,Hard,20100118,104925,22.6,104797,6-1 6-1 6-2,R32,3,7,78,47,34,14,11,7,9,1,60,72,58
23664,23664,Australian Open,Hard,20100118,104925,22.6,103997,6-1 6-2 7-5,R16,10,1,74,51,41,16,14,1,2,1,69,80,73
23801,23801,Rotterdam,Hard,20100208,104925,22.7,104660,6-2 4-1 RET,R32,2,1,31,17,15,10,6,1,1,1,55,88,77
23817,23817,Rotterdam,Hard,20100208,104925,22.7,103843,6-4 6-2,R16,2,3,46,28,24,12,9,0,0,1,61,86,80
24026,24026,Dubai,Hard,20100222,104925,22.7,104198,6-4 6-4,R32,2,3,67,45,28,12,10,3,6,1,67,62,63
24034,24034,Dubai,Hard,20100222,104925,22.7,104678,3-6 6-4 6-2,R16,2,5,79,43,30,22,14,3,5,1,54,70,71
24038,24038,Dubai,Hard,20100222,104925,22.7,103344,2-6 6-4 6-0,QF,3,4,77,44,32,17,12,3,5,1,57,73,59
24040,24040,Dubai,Hard,20100222,104925,22.7,104571,6-7(2) 6-3 6-4,SF,5,10,110,66,46,19,16,13,16,1,60,70,56
24041,24041,Dubai,Hard,20100222,104925,22.7,104022,7-5 5-7 6-3,F,5,12,107,56,40,21,17,6,12,1,52,71,54
24104,24104,Indian Wells Masters,Hard,20100311,104925,22.7,103888,6-1 0-6 6-2,R64,2,9,80,45,30,17,11,6,9,1,56,67,65
24118,24118,Indian Wells Masters,Hard,20100311,104925,22.7,104259,6-3 2-6 7-6(3),R32,2,5,108,60,40,24,15,9,14,1,56,67,56
24307,24307,Monte Carlo Masters,Clay,20100411,104925,22.8,103722,6-2 6-3,R32,2,4,68,42,25,15,9,7,9,1,62,60,68
24323,24323,Monte Carlo Masters,Clay,20100411,104925,22.8,104527,6-4 6-4,R16,2,1,61,43,28,10,10,3,5,1,70,65,59
24331,24331,Monte Carlo Masters,Clay,20100411,104925,22.8,103900,6-2 6-3,QF,2,0,50,29,20,13,8,2,3,1,58,69,62
24432,24432,Rome Masters,Clay,20100425,104925,22.9,104871,6-1 6-1,R32,1,2,39,27,22,7,7,0,0,1,69,81,70
24439,24439,Rome Masters,Clay,20100425,104925,22.9,105064,6-4 6-4,R16,1,3,49,28,22,12,10,1,3,1,57,79,67
24490,24490,Belgrade,Clay,20100503,104925,22.9,104926,6-4 6-4,R16,0,4,63,38,21,12,10,2,6,1,60,55,57
24684,24684,Roland Garros,Clay,20100524,104925,23,105095,6-1 3-6 6-1 6-3,R128,7,4,97,61,48,17,16,4,6,1,63,79,53
24724,24724,Roland Garros,Clay,20100524,104925,23,105453,6-1 6-4 6-4,R64,3,9,117,74,53,15,14,7,9,1,63,72,44
24744,24744,Roland Garros,Clay,20100524,104925,23,103812,6-3 3-6 6-3 6-2,R32,2,8,100,67,50,16,18,1,5,1,67,75,64
24754,24754,Roland Garros,Clay,20100524,104925,23,104068,6-4 2-6 6-1 6-2,R16,2,2,109,76,52,18,17,6,8,1,70,68,58
24834,24834,Queen's Club,Grass,20100607,104925,23,103893,6-3 6-3,R32,3,2,64,40,31,12,9,6,6,1,62,78,55
24923,24923,Wimbledon,Grass,20100621,104925,23,103694,4-6 6-2 3-6 6-4 6-2,R128,17,12,137,79,54,29,23,10,17,1,58,68,63
24979,24979,Wimbledon,Grass,20100621,104925,23,103758,7-6(5) 6-1 6-4,R64,9,1,89,58,47,21,15,1,1,1,65,81,70
25006,25006,Wimbledon,Grass,20100621,104925,23,103656,6-1 6-4 6-4,R32,11,5,75,50,41,16,14,0,0,1,67,82,80
25020,25020,Wimbledon,Grass,20100621,104925,23,103720,7-5 6-4 3-6 6-4,R16,9,9,124,75,57,26,21,6,9,1,60,76,65
25027,25027,Wimbledon,Grass,20100621,104925,23,104229,6-3 6-2 6-2,QF,4,3,65,41,35,18,13,0,0,1,63,85,86
25363,25363,Canada Masters,Hard,20100809,104925,23.2,103898,7-5 7-5,R32,6,5,74,51,33,9,12,4,8,1,69,65,50
25371,25371,Canada Masters,Hard,20100809,104925,23.2,103812,6-3 6-4,R16,2,1,60,41,29,12,10,1,2,1,68,71,67
25375,25375,Canada Masters,Hard,20100809,104925,23.2,104871,6-2 6-3,QF,3,1,52,44,33,5,9,2,2,1,85,75,71
25418,25418,Cincinnati Masters,Hard,20100815,104925,23.2,104678,6-3 7-5,R32,3,6,80,51,37,14,11,5,7,1,64,73,61
25425,25425,Cincinnati Masters,Hard,20100815,104925,23.2,103900,6-1 7-6(7),R16,2,3,69,46,33,9,10,5,8,1,67,72,45
25527,25527,US Open,Hard,20100830,104925,23.2,104678,6-3 3-6 2-6 7-5 6-3,R128,3,4,161,105,70,28,24,9,14,1,65,67,54
25567,25567,US Open,Hard,20100830,104925,23.2,104332,7-5 6-3 7-6(6),R64,4,8,101,70,53,19,17,4,5,1,69,76,83
25587,25587,US Open,Hard,20100830,104925,23.2,103484,6-1 7-6(4) 6-3,R32,4,1,94,74,51,14,15,3,4,1,79,69,74
25597,25597,US Open,Hard,20100830,104925,23.2,103888,6-3 6-4 6-1,R16,5,4,76,52,41,11,13,3,4,1,68,79,55
25602,25602,US Open,Hard,20100830,104925,23.2,104792,7-6(2) 6-1 6-2,QF,1,4,100,74,51,13,13,11,13,1,74,69,59
25605,25605,US Open,Hard,20100830,104925,23.2,103819,5-7 6-1 5-7 6-2 7-5,SF,4,3,151,94,64,36,26,4,7,1,62,68,67
25714,25714,Beijing,Hard,20101004,104925,23.3,105001,6-1 6-3,R32,3,1,41,23,20,12,8,0,0,1,56,87,71
25737,25737,Beijing,Hard,20101004,104925,23.3,104468,6-3 6-2,QF,4,0,68,50,36,12,9,7,7,1,74,72,67
25741,25741,Beijing,Hard,20101004,104925,23.3,104545,7-6(1) 6-2,SF,5,0,53,30,24,17,10,1,2,1,57,80,74
25743,25743,Beijing,Hard,20101004,104925,23.3,103970,6-2 6-4,F,3,1,49,32,25,10,9,0,1,1,65,78,62
25813,25813,Shanghai Masters,Hard,20101010,104925,23.3,103344,6-3 6-3,R32,4,1,57,32,26,17,9,6,6,1,56,81,71
25821,25821,Shanghai Masters,Hard,20101010,104925,23.3,104755,6-1 6-1,R16,4,2,45,33,25,7,7,1,1,1,73,76,70
25825,25825,Shanghai Masters,Hard,20101010,104925,23.3,104198,6-2 6-3,QF,4,2,51,36,28,7,9,2,3,1,71,78,54
26013,26013,Basel,Hard,20101101,104925,23.4,105208,6-4 6-2,R32,5,1,52,35,25,12,9,1,2,1,67,71,75
26020,26020,Basel,Hard,20101101,104925,23.4,103813,6-4 7-6(6),R16,7,1,78,45,37,16,11,4,4,1,58,82,50
26024,26024,Basel,Hard,20101101,104925,23.4,104898,6-2 6-3,QF,5,1,53,33,25,13,9,4,5,1,62,76,68
26026,26026,Basel,Hard,20101101,104925,23.4,104678,7-6(4) 6-4,SF,3,2,68,37,28,19,11,2,3,1,54,76,66
26059,26059,Paris Masters,Hard,20101107,104925,23.4,104338,6-4 6-3,R32,8,2,67,37,27,17,10,7,8,1,55,73,61
26087,26087,Tour Finals,Hard,20101121,104925,23.5,104607,6-3 6-3,RR,5,1,54,33,26,13,9,0,0,1,61,79,65
26088,26088,Tour Finals,Hard,20101121,104925,23.5,104053,6-2 6-3,RR,6,0,51,30,22,16,9,1,1,1,59,73,76
28860,28860,Bucharest,Clay,20040913,104925,17.3,103096,2-6 6-4 6-4,R32,4,2,91,60,39,19,14,2,5,1,66,65,66
29696,29696,Paris Masters,Carpet,20051031,104925,18.4,103812,4-1 RET,R64,1,1,12,8,6,2,2,0,0,1,67,75,67
29712,29712,Paris Masters,Carpet,20051031,104925,18.4,103264,6-3 7-6(9),R32,12,2,82,51,38,19,11,4,5,1,62,75,66
29784,29784,Lyon,Carpet,20051024,104925,18.4,103672,7-6(5) 6-4,R32,4,3,80,51,37,12,11,5,7,1,64,73,46
30710,30710,Umag,Clay,20050725,104925,18.1,102231,6-1 6-4,R32,1,0,52,36,26,13,9,4,4,1,69,72,81
31069,31069,Roland Garros,Clay,20050523,104925,18,104068,6-0 6-0 6-3,R128,6,2,58,39,29,12,10,1,2,1,67,74,71
31245,31245,Wimbledon,Grass,20050620,104925,18,104338,6-3 7-6(5) 6-3,R128,2,5,94,65,53,16,16,2,3,1,69,82,67
31282,31282,Wimbledon,Grass,20050620,104925,18,104198,3-6 3-6 7-6(5) 7-6(3) 6-4,R64,8,4,173,105,75,31,26,9,18,1,61,71,48
31345,31345,US Open,Hard,20050829,104925,18.2,104792,7-5 4-6 7-6(5) 0-6 7-5,R128,3,5,179,119,81,29,26,12,16,1,66,68,53
31396,31396,US Open,Hard,20050829,104925,18.2,104339,6-3 5-7 7-6(4) 6-3,R64,6,4,138,85,64,26,22,3,7,1,62,75,53
32076,32076,Australian Open,Hard,20110117,104925,23.6,104719,6-1 6-3 6-1,R128,7,1,66,45,34,14,12,1,2,1,68,76,70
32116,32116,Australian Open,Hard,20110117,104925,23.6,104471,7-5 6-7(8) 6-0 6-2,R64,9,3,121,78,59,27,19,4,5,1,64,76,68
32136,32136,Australian Open,Hard,20110117,104925,23.6,104678,6-2 RET,R32,1,0,22,17,10,4,4,0,1,1,77,59,80
32146,32146,Australian Open,Hard,20110117,104925,23.6,104597,6-3 6-4 6-0,R16,12,4,75,56,48,9,13,3,3,1,75,86,60
32151,32151,Australian Open,Hard,20110117,104925,23.6,104607,6-1 7-6(5) 6-1,QF,10,1,91,62,51,12,14,1,2,1,68,82,43
32154,32154,Australian Open,Hard,20110117,104925,23.6,103819,7-6(3) 7-5 6-4,SF,6,5,125,86,63,16,17,7,10,1,69,73,47
32155,32155,Australian Open,Hard,20110117,104925,23.6,104918,6-4 6-2 6-3,F,5,0,75,48,35,15,14,1,4,1,64,73,56
32497,32497,Dubai,Hard,20110221,104925,23.7,103566,6-3 6-3,R32,4,1,51,33,26,13,9,3,3,1,65,79,76
32505,32505,Dubai,Hard,20110221,104925,23.7,103852,6-3 2-6 6-4,R16,6,2,73,48,34,15,14,1,4,1,66,71,65
32509,32509,Dubai,Hard,20110221,104925,23.7,104252,7-5 6-1,QF,6,2,62,42,36,8,10,4,5,1,68,86,44
32511,32511,Dubai,Hard,20110221,104925,23.7,104607,6-7(5) 6-2 4-2 RET,SF,10,2,84,53,40,20,13,4,4,1,63,75,69
32512,32512,Dubai,Hard,20110221,104925,23.7,103819,6-3 6-3,F,5,0,49,33,27,9,9,1,2,1,67,82,56
32568,32568,Indian Wells Masters,Hard,20110310,104925,23.7,104979,6-0 6-4,R64,0,2,36,23,18,11,8,0,1,1,64,78,100
32588,32588,Indian Wells Masters,Hard,20110310,104925,23.7,105208,6-0 6-1,R32,4,0,44,25,18,13,7,5,5,1,57,72,68
32598,32598,Indian Wells Masters,Hard,20110310,104925,23.7,104678,6-0 6-1,R16,1,4,60,40,29,10,7,4,4,1,67,72,62
32602,32602,Indian Wells Masters,Hard,20110310,104925,23.7,104755,6-2 6-4,QF,2,1,54,31,26,9,9,1,3,1,57,84,41
32605,32605,Indian Wells Masters,Hard,20110310,104925,23.7,103819,6-3 3-6 6-2,SF,3,4,85,57,36,15,13,6,9,1,67,63,62
32606,32606,Indian Wells Masters,Hard,20110310,104925,23.7,104745,4-6 6-3 6-2,F,4,4,89,55,41,18,14,6,9,1,62,75,60
32670,32670,Miami Masters,Hard,20110323,104925,23.8,104797,6-0 6-1,R64,0,2,41,26,19,10,7,2,2,1,63,73,77
32686,32686,Miami Masters,Hard,20110323,104925,23.8,103484,6-2 6-0,R32,5,1,37,27,24,5,7,0,0,1,73,89,56
32694,32694,Miami Masters,Hard,20110323,104925,23.8,104678,6-3 6-2,R16,3,2,67,42,30,15,9,2,2,1,63,71,65
32698,32698,Miami Masters,Hard,20110323,104925,23.8,104731,6-4 6-2,QF,6,2,64,42,34,10,9,5,5,1,66,81,50
32700,32700,Miami Masters,Hard,20110323,104925,23.8,103888,6-3 6-1,SF,4,0,56,39,29,8,8,4,4,1,70,74,47
32701,32701,Miami Masters,Hard,20110323,104925,23.8,104745,4-6 6-3 7-6(4),F,3,0,95,54,36,29,16,2,4,1,57,67,71
32909,32909,Belgrade,Clay,20110425,104925,23.9,104494,6-2 6-3,R16,1,1,56,33,23,12,9,4,6,1,59,70,55
32917,32917,Belgrade,Clay,20110425,104925,23.9,104882,6-3 6-2,QF,2,3,59,36,26,12,9,1,2,1,61,72,60
32922,32922,Belgrade,Clay,20110425,104925,23.9,103852,7-6(4) 6-2,F,4,6,78,46,37,16,10,7,7,1,59,80,62
32989,32989,Madrid Masters,Clay,20110501,104925,23.9,104731,6-3 6-4,R32,2,2,55,39,32,9,10,2,2,1,71,82,64
32996,32996,Madrid Masters,Clay,20110501,104925,23.9,104198,6-1 6-2,R16,5,1,34,21,21,11,8,0,0,1,62,100,92
33000,33000,Madrid Masters,Clay,20110501,104925,23.9,103970,6-4 4-6 6-3,QF,6,1,85,56,43,12,14,3,6,1,66,77,43
33002,33002,Madrid Masters,Clay,20110501,104925,23.9,105064,4-6 6-4 6-1,SF,6,1,80,51,35,18,14,1,3,1,64,69,64
33003,33003,Madrid Masters,Clay,20110501,104925,23.9,104745,7-5 6-4,F,3,1,58,33,23,13,11,3,6,1,57,70,54
33043,33043,Rome Masters,Clay,20110508,104925,23.9,103997,6-0 6-3,R32,0,0,43,30,23,10,8,0,0,1,70,77,77
33051,33051,Rome Masters,Clay,20110508,104925,23.9,104527,6-4 6-1,R16,2,0,61,37,27,15,9,6,6,1,61,73,62
33055,33055,Rome Masters,Clay,20110508,104925,23.9,104417,6-3 6-0,QF,4,1,50,31,20,13,8,3,4,1,62,65,72
33057,33057,Rome Masters,Clay,20110508,104925,23.9,104918,6-1 3-6 7-6(2),SF,4,2,96,66,44,14,14,5,10,1,69,67,50
33058,33058,Rome Masters,Clay,20110508,104925,23.9,104745,6-4 6-4,F,0,1,61,46,31,7,10,1,3,1,75,67,50
33175,33175,Roland Garros,Clay,20110522,104925,24,105217,6-2 6-1 6-3,R128,0,2,59,47,39,10,12,1,1,1,80,83,100
33207,33207,Roland Garros,Clay,20110522,104925,24,103812,6-4 6-1 2-3 RET,R64,2,0,54,40,35,11,11,0,0,1,74,88,79
33223,33223,Roland Garros,Clay,20110522,104925,24,105223,6-3 3-6 6-3 6-2,R32,6,2,96,57,44,25,18,3,5,1,59,77,68
33231,33231,Roland Garros,Clay,20110522,104925,24,104755,6-4 6-4 6-2,R16,8,0,70,49,44,14,14,3,3,1,70,90,67
33448,33448,Wimbledon,Grass,20110620,104925,24,104871,6-4 6-1 6-1,R128,9,1,61,45,38,12,12,1,1,1,74,84,80
33480,33480,Wimbledon,Grass,20110620,104925,24,104731,6-3 6-4 6-2,R64,7,4,87,64,48,12,14,5,6,1,74,75,63
33496,33496,Wimbledon,Grass,20110620,104925,24,104571,6-4 4-6 6-3 6-4,R32,10,4,122,80,60,24,20,4,5,1,66,75,63
